FractureX[m],FractureY[m],FractureZ[m],Formation
14667334.96,4523600.155,-6417.890773,Fracture
14668436.51,4523616.045,-6404.097514,Fracture
14666823.37,4523608.63,-6401.422808,Fracture
14667706.08,4523623.663,-6414.442069,Fracture
14668124.95,4523652.734,-6408.359744,Fracture
14666609.91,4523642.42,-6385.925763,Fracture
14667424.13,4523638.183,-6423.293177,Fracture
14670780.7,4523645.8,-6407.00331,Fracture
14666369.09,4523654.976,-6409.22396,Fracture
14667740.93,4523645.512,-6412.441768,Fracture
14668683.68,4523666.485,-6399.720649,Fracture
14668659.06,4523689.512,-6429.166102,Fracture
14668044.09,4523697.581,-6405.805857,Fracture
14668575.09,4523697.018,-6406.222266,Fracture
14667554.47,4523682.808,-6388.144648,Fracture
14666904.24,4523712.745,-6387.399836,Fracture
14667868.98,4523699.985,-6419.443881,Fracture
14667745.1,4523711.863,-6413.72071,Fracture
14668095.48,4523743.659,-6425.821162,Fracture
14670249.99,4523731.34,-6421.01707,Fracture
14667671.11,4523739.064,-6415.545165,Fracture
14668318.36,4523754.265,-6404.862346,Fracture
14668821.64,4523752.858,-6425.470717,Fracture
14670639.76,4523747.387,-6410.998458,Fracture
14666980.69,4523764.831,-6397.542167,Fracture
14667264.55,4523762.419,-6407.859183,Fracture
14668318.05,4523785.073,-6428.788436,Fracture
14668411.62,4523782.764,-6428.580066,Fracture
14669124.66,4523780.868,-6413.743598,Fracture
14668115.58,4523803.201,-6391.356356,Fracture
14668246.85,4523798.534,-6416.240237,Fracture
14668343.84,4523792.702,-6403.749171,Fracture
14667701.06,4523781.042,-6410.350646,Fracture
14668317.05,4523825.182,-6423.589286,Fracture
14668729.64,4523828.637,-6404.854564,Fracture
14668755.38,4523830.581,-6394.516291,Fracture
14669245.85,4523823.886,-6410.107234,Fracture
14666175.4,4523819.668,-6414.237063,Fracture
14667560.48,4523817.594,-6413.411555,Fracture
14668230.79,4523843.202,-6399.836863,Fracture
14667885.57,4523826.247,-6410.106528,Fracture
14669775.67,4523838.256,-6412.917781,Fracture
14665516.56,4523841.81,-6401.487559,Fracture
14666181.91,4523841.653,-6394.250148,Fracture
14666722.67,4523844.964,-6394.369754,Fracture
14667762.91,4523836.597,-6400.951045,Fracture
14669029.28,4523854.746,-6392.929126,Fracture
14667393.27,4523854.999,-6401.131549,Fracture
14668564.73,4523876.634,-6412.387343,Fracture
14668604.28,4523872.562,-6429.576564,Fracture
14669210.04,4523888.493,-6403.626792,Fracture
14668582.34,4523898.047,-6407.892474,Fracture
14669710.29,4523893.616,-6417.861956,Fracture
14666367.15,4523892.006,-6396.717635,Fracture
14669236.79,4523908.166,-6398.567649,Fracture
14669972.24,4523900.694,-6416.498168,Fracture
14667900.32,4523896.869,-6400.369269,Fracture
14669173.95,4523928.823,-6427.286979,Fracture
14669183.8,4523926.117,-6419.783915,Fracture
14667396.94,4523917.303,-6410.934596,Fracture
14667786.14,4523910.817,-6387.941222,Fracture
14668375.04,4523943.652,-6395.982726,Fracture
14669566.18,4523948.034,-6410.172004,Fracture
14668884.74,4523958.38,-6425.407607,Fracture
14667507.76,4523961.855,-6393.902304,Fracture
14667772.16,4523951.887,-6413.629153,Fracture
14668922.68,4523980.391,-6391.84199,Fracture
14666805.78,4523970.577,-6424.584246,Fracture
14667723.35,4523962.685,-6422.915026,Fracture
14667583.37,4523978.362,-6416.315715,Fracture
14667925.18,4523968.743,-6408.993712,Fracture
14668010.61,4523971.25,-6414.685393,Fracture
14668687.7,4524000.249,-6420.862716,Fracture
14668954.29,4524007.67,-6422.335353,Fracture
14669784.26,4524005.634,-6409.386485,Fracture
14667906.72,4523993.502,-6399.519435,Fracture
14668263.25,4524036.546,-6419.628764,Fracture
14667027.68,4524020.901,-6398.123332,Fracture
14667983.35,4524008.576,-6406.170951,Fracture
14668630.16,4524034.286,-6420.982772,Fracture
14668324.6,4524051.114,-6412.408095,Fracture
14668346.86,4524060.919,-6431.962054,Fracture
14667769.89,4524042.346,-6424.451651,Fracture
14667749.63,4524060.5,-6391.788134,Fracture
14668737.45,4524085.873,-6429.864367,Fracture
14667585.48,4524076.015,-6413.792434,Fracture
14667662.79,4524075.118,-6390.113082,Fracture
14668884.55,4524092.065,-6418.980662,Fracture
14667380.73,4524101.341,-6409.96234,Fracture
14668477.26,4524114.605,-6405.522487,Fracture
14667814.16,4524121.881,-6413.896392,Fracture
14668453.57,4524155.342,-6403.859855,Fracture
14668077.81,4524167.237,-6409.809943,Fracture
14668320.92,4524187.846,-6412.838698,Fracture
14669201.39,4524188.096,-6409.538062,Fracture
14667339.87,4524191.158,-6394.704852,Fracture
14667757.4,4524195.313,-6414.837775,Fracture
14668528.99,4524229.846,-6432.986827,Fracture
14667344,4524219.32,-6425.882674,Fracture
14668051.94,4524214.364,-6412.401606,Fracture
14668425.62,4524240.071,-6417.696338,Fracture
14667740.01,4524247.28,-6414.175807,Fracture
14667486.83,4524263.724,-6394.708022,Fracture
14668544.05,4524280.571,-6413.116584,Fracture
14666405.13,4524276.403,-6423.8282,Fracture
14667000.97,4524268.059,-6424.14709,Fracture
14668764.97,4524292.661,-6404.611869,Fracture
14667616.31,4524291.117,-6403.447806,Fracture
14668940.33,4524302.346,-6405.16862,Fracture
14667304.57,4524310.429,-6416.912776,Fracture
14667787.19,4524305.252,-6405.965159,Fracture
14668168.32,4524327.225,-6428.681269,Fracture
14668613.36,4524349.767,-6403.44147,Fracture
14667388.32,4524341.578,-6409.874656,Fracture
14668027.11,4524339.02,-6433.966815,Fracture
14667885.27,4524348.901,-6403.215533,Fracture
14668399.08,4524382.365,-6429.631419,Fracture
14667419.02,4524372.872,-6413.414847,Fracture
14668103.27,4524360.073,-6429.270881,Fracture
14667046.06,4524394.94,-6400.660521,Fracture
14668223.05,4524387.841,-6415.972388,Fracture
14668516.25,4524411.747,-6404.820399,Fracture
14667648.04,4524399.409,-6389.941651,Fracture
14668855.87,4524407.585,-6400.94636,Fracture
14668558.6,4524428.97,-6413.253154,Fracture
14666913.36,4524463.15,-6432.094325,Fracture
14667151.03,4524456.603,-6413.714087,Fracture
14668434.79,4524477.789,-6419.214518,Fracture
14668276.31,4524465.767,-6408.832068,Fracture
14668455.27,4524490.612,-6425.411773,Fracture
14666131.39,4524495.591,-6406.532977,Fracture
14668646.5,4524494.087,-6409.97301,Fracture
14667377.8,4524507.193,-6391.303588,Fracture
14668280.21,4524560.748,-6434.600753,Fracture
14667102.65,4524602.453,-6407.817103,Fracture
14667542.06,4524680.951,-6403.785266,Fracture
14666600.65,4524708.915,-6426.89712,Fracture
14668033.7,4524700.421,-6398.404853,Fracture
14665956.11,4524739.735,-6406.747512,Fracture
14667976.32,4524715.97,-6416.736842,Fracture
14666362.01,4524767.232,-6407.693328,Fracture
14666351.48,4524779.374,-6408.624163,Fracture
14667605.04,4524782.797,-6423.84878,Fracture
14667541.2,4524795.459,-6421.207114,Fracture
14667384.58,4524806.144,-6418.634444,Fracture
14667557.85,4524851.56,-6405.923453,Fracture
14666136.35,4524893.636,-6414.273284,Fracture
14666564.57,4524901.806,-6430.098437,Fracture
14665990.8,4524925.87,-6419.935046,Fracture
14666158.11,4525129.289,-6403.243579,Fracture
14669272.13,4520835.882,-6479.898562,Fracture
14669658.09,4520861.255,-6471.710192,Fracture
14669147.92,4520914.083,-6468.737056,Fracture
14669497.57,4520982.996,-6470.143962,Fracture
14668202.92,4521067.263,-6463.576609,Fracture
14669324.46,4521110.643,-6478.240657,Fracture
14667987.29,4521186.147,-6465.359622,Fracture
14669217.11,4521179.533,-6486.77843,Fracture
14668766.59,4521217.016,-6460.793986,Fracture
14667543.96,4521263.328,-6453.931315,Fracture
14669064.87,4521246.223,-6451.143237,Fracture
14667491.94,4521299.733,-6478.649951,Fracture
14667442.37,4521318.808,-6482.066294,Fracture
14668144.15,4521313.069,-6477.77917,Fracture
14669317.58,4521330.55,-6467.282626,Fracture
14669759.03,4521338.229,-6449.303687,Fracture
14667718.9,4521354.167,-6456.418124,Fracture
14667344.54,4521371.957,-6452.20283,Fracture
14667350.13,4521417.047,-6444.79962,Fracture
14667457.92,4521411.301,-6446.965735,Fracture
14667326.73,4521432.463,-6473.128245,Fracture
14667290.46,4521463.855,-6441.842315,Fracture
14667889.86,4521487.009,-6488.336375,Fracture
14667514.29,4521519.265,-6448.62815,Fracture
14668241.77,4521521.191,-6471.952815,Fracture
14669926.22,4521539.832,-6456.930743,Fracture
14666912.12,4521543.006,-6446.62144,Fracture
14667361.74,4521564.992,-6444.706309,Fracture
14667345.46,4521630.454,-6453.575702,Fracture
14667869.05,4521622.988,-6484.356417,Fracture
14669181.71,4521627.456,-6451.363242,Fracture
14666596.89,4521633.262,-6463.606021,Fracture
14667226.19,4521674.822,-6439.104331,Fracture
14667292.28,4521682.562,-6434.996367,Fracture
14666671.72,4521671.301,-6441.698344,Fracture
14666472.89,4521695.845,-6461.504588,Fracture
14667607.66,4521715.24,-6466.940898,Fracture
14666877.2,4521713.487,-6423.393859,Fracture
14667246.4,4521754.922,-6432.13824,Fracture
14668762.84,4521743.234,-6447.794207,Fracture
14666193.75,4521772.734,-6466.747378,Fracture
14667404.13,4521770.614,-6432.004363,Fracture
14668125.91,4521768.131,-6458.237674,Fracture
14667400.92,4521789.665,-6446.971595,Fracture
14667021.49,4521780.212,-6453.634497,Fracture
14667216.58,4521799.751,-6442.50516,Fracture
14666364.94,4521792.718,-6458.246554,Fracture
14667004.31,4521780.42,-6427.425151,Fracture
14667869.56,4521810.102,-6478.611735,Fracture
14668094.38,4521814.809,-6471.673686,Fracture
14669457.99,4521812.054,-6446.260264,Fracture
14668051.59,4521820.4,-6472.998271,Fracture
14668378.71,4521822.723,-6481.087802,Fracture
14666648.38,4521816.086,-6448.30289,Fracture
14667630.68,4521832.49,-6465.775203,Fracture
14666149.94,4521848.711,-6464.593577,Fracture
14666410.28,4521857.16,-6474.761348,Fracture
14667464.96,4521891.771,-6448.869292,Fracture
14666815.04,4521876.195,-6435.770106,Fracture
14666724.87,4521906.075,-6465.221804,Fracture
14666738.04,4521906.554,-6460.956744,Fracture
14667761.38,4521930.293,-6459.037539,Fracture
14667592.67,4521940.813,-6446.932582,Fracture
14667312.99,4521981.363,-6446.761603,Fracture
14668601.04,4521969.008,-6465.789813,Fracture
14669621.34,4521966.061,-6472.211505,Fracture
14666855.09,4521977.805,-6436.530856,Fracture
14666361.95,4522003.345,-6464.362773,Fracture
14667079.83,4521996.958,-6445.511134,Fracture
14666808.19,4522011.726,-6453.883624,Fracture
14668946.2,4522033.393,-6464.48437,Fracture
14667002.35,4522025.41,-6426.699263,Fracture
14666704.56,4522044.584,-6455.648364,Fracture
14666146.26,4522055.504,-6467.644542,Fracture
14666585.92,4522049.113,-6445.067115,Fracture
14667181.65,4522046.19,-6432.971541,Fracture
14668251.03,4522069.7,-6474.251002,Fracture
14668073.12,4522083.705,-6476.343364,Fracture
14668132.57,4522087.939,-6445.200423,Fracture
14666578.97,4522083.877,-6463.843486,Fracture
14667387.64,4522118.561,-6427.274951,Fracture
14668461.86,4522109.426,-6439.748965,Fracture
14667560.85,4522131.091,-6470.241359,Fracture
14667954.24,4522141.108,-6473.765376,Fracture
14665172.57,4522171.708,-6454.84191,Fracture
14666200.56,4522154.772,-6484.434764,Fracture
14666513.58,4522152.968,-6463.88399,Fracture
14666887.06,4522151.278,-6432.849234,Fracture
14666065.18,4522159.327,-6476.403361,Fracture
14667492.7,4522177.487,-6435.364108,Fracture
14670135.56,4522170.154,-6450.66054,Fracture
14670078.66,4522176.264,-6442.395407,Fracture
14666110.43,4522192,-6480.309214,Fracture
14666917.09,4522189.369,-6427.982653,Fracture
14667254.66,4522190.205,-6443.685675,Fracture
14668179.84,4522204.925,-6473.829943,Fracture
14667387.15,4522228.262,-6443.903048,Fracture
14668370.33,4522221.32,-6471.307261,Fracture
14669012.82,4522218.976,-6443.150222,Fracture
14666592.29,4522226.066,-6476.66363,Fracture
14667650.2,4522256.418,-6460.032351,Fracture
14668173.58,4522255.503,-6459.13148,Fracture
14667434.87,4522285.015,-6470.367938,Fracture
14667359.87,4522289.717,-6465.349871,Fracture
14666767.89,4522282.288,-6437.665866,Fracture
14666861.45,4522275.986,-6455.99924,Fracture
14666409.74,4522289.233,-6476.966265,Fracture
14666443.24,4522296.705,-6476.320063,Fracture
14667750.01,4522319.688,-6452.166297,Fracture
14668501.95,4522323.786,-6465.966418,Fracture
14668531.91,4522322.766,-6436.519667,Fracture
14666835.78,4522344.525,-6459.900531,Fracture
14666818.34,4522353.601,-6471.232394,Fracture
14667636.11,4522386.555,-6464.741397,Fracture
14669013.88,4522382.518,-6448.946421,Fracture
14667111.64,4522377.96,-6456.155093,Fracture
14668537.33,4522393.34,-6468.9425,Fracture
14666302.51,4522388.039,-6463.6701,Fracture
14667483.25,4522409.933,-6435.883708,Fracture
14666112.97,4522400.78,-6468.248317,Fracture
14667460.73,4522428.512,-6439.594573,Fracture
14667995.77,4522427.56,-6460.658908,Fracture
14668794.11,4522428.74,-6436.81671,Fracture
14667276.95,4522411.325,-6453.988601,Fracture
14668109.9,4522443.075,-6456.213458,Fracture
14666157.79,4522445.3,-6460.112681,Fracture
14666437.37,4522447.059,-6473.63518,Fracture
14667646.17,4522475.563,-6464.583308,Fracture
14667085.91,4522472.107,-6432.058211,Fracture
14666951.67,4522488.137,-6466.229922,Fracture
14669425.17,4522500.162,-6459.890147,Fracture
14667128.95,4522493.592,-6451.428634,Fracture
14665894.65,4522521.065,-6485.345759,Fracture
14666954.45,4522533.624,-6461.9621,Fracture
14667582.71,4522582.989,-6457.718554,Fracture
14668713.47,4522579.911,-6453.965953,Fracture
14666206.78,4522586.873,-6458.873767,Fracture
14667355.1,4522575.561,-6466.0404,Fracture
14667819.77,4522595.967,-6461.731913,Fracture
14668458.88,4522592.853,-6446.6346,Fracture
14668560.52,4522595.78,-6444.679431,Fracture
14670135.57,4522589.228,-6470.209079,Fracture
14667703.27,4522613.715,-6468.284343,Fracture
14668184.12,4522618.186,-6463.387645,Fracture
14669178.11,4522613.139,-6461.13074,Fracture
14666876.56,4522608.864,-6448.206473,Fracture
14667122.19,4522642.402,-6462.625056,Fracture
14667676.32,4522660.473,-6438.271422,Fracture
14666638.77,4522652.762,-6490.837573,Fracture
14667075.23,4522655.412,-6469.097606,Fracture
14667851.12,4522678.704,-6446.184634,Fracture
14666521.5,4522672.561,-6472.691439,Fracture
14667616.26,4522692.891,-6449.763629,Fracture
14667572.46,4522700.219,-6454.824344,Fracture
14665794.39,4522694.554,-6470.177577,Fracture
14666603.92,4522688.971,-6461.930209,Fracture
14666897.32,4522690.483,-6468.114741,Fracture
14668995.84,4522714.982,-6461.00558,Fracture
14670442.33,4522709.382,-6458.508647,Fracture
14666596.88,4522712.148,-6490.098315,Fracture
14667252.43,4522718.562,-6463.957797,Fracture
14669391.67,4522736.938,-6462.867648,Fracture
14666984.54,4522734.035,-6461.585818,Fracture
14668019.73,4522770.352,-6466.20959,Fracture
14666246.6,4522762.602,-6484.12395,Fracture
14668196.17,4522781.074,-6442.725169,Fracture
14668718.19,4522778.87,-6463.093959,Fracture
14668037.22,4522785.55,-6458.679034,Fracture
14667793.63,4522802.62,-6473.338343,Fracture
14667897.43,4522799.245,-6445.104869,Fracture
14666886.36,4522802.381,-6456.22948,Fracture
14668320.7,4522826.843,-6444.935168,Fracture
14667192.98,4522838.331,-6440.169253,Fracture
14667758.28,4522870.858,-6460.823817,Fracture
14668654.91,4522862.518,-6464.986132,Fracture
14666822.26,4522857.192,-6446.936019,Fracture
14666971.4,4522859.159,-6461.653369,Fracture
14667133.45,4522855.695,-6432.471919,Fracture
14666356.8,4522872.902,-6446.761775,Fracture
14667203.03,4522884.612,-6443.748763,Fracture
14667928.63,4522909.364,-6463.897204,Fracture
14667078.45,4522906.753,-6470.064441,Fracture
14667168.25,4522904.213,-6458.983065,Fracture
14665697.37,4522919.225,-6452.052398,Fracture
14666354.33,4522920.133,-6470.77402,Fracture
14666722.4,4522923.719,-6456.039752,Fracture
14667819.14,4522941.814,-6443.870627,Fracture
14668005.84,4522932.347,-6474.55083,Fracture
14670116.34,4522934.953,-6474.387553,Fracture
14666646.16,4522942.39,-6473.508563,Fracture
14666131.91,4522957.232,-6442.030127,Fracture
14666941.26,4522947.279,-6469.986491,Fracture
14668356.43,4522961.332,-6446.157092,Fracture
14666912.33,4522985.465,-6455.770785,Fracture
14670303.13,4522991.253,-6479.970172,Fracture
14667308.57,4522993.077,-6448.116813,Fracture
14667886.87,4523014.84,-6444.714152,Fracture
14667488.48,4523004.325,-6436.929568,Fracture
14667515.63,4522999.367,-6461.824748,Fracture
14668588.24,4523023.123,-6475.762294,Fracture
14665337.56,4523038.391,-6465.968867,Fracture
14667115.18,4523032.261,-6466.723445,Fracture
14670091.09,4523043.002,-6459.139247,Fracture
14667537.81,4523034.383,-6460.048892,Fracture
14667744.91,4523064.437,-6468.28699,Fracture
14666470.38,4523059.343,-6436.901553,Fracture
14667108,4523060.241,-6460.870265,Fracture
14667176.25,4523056.085,-6436.347316,Fracture
14667450.35,4523057.009,-6458.932437,Fracture
14668945.53,4523073.718,-6450.458365,Fracture
14669181.7,4523076.113,-6453.140681,Fracture
14670469.69,4523071.5,-6481.599536,Fracture
14667208.82,4523064.742,-6450.045256,Fracture
14668306.72,4523085.777,-6473.204013,Fracture
14666756.46,4523084.658,-6442.023097,Fracture
14667881.44,4523096.019,-6448.541663,Fracture
14669890.34,4523109.211,-6446.407344,Fracture
14666603.73,4523115.23,-6430.161692,Fracture
14666952.78,4523108.379,-6453.814105,Fracture
14668578.73,4523130.426,-6457.952304,Fracture
14665205.74,4523121.868,-6442.584567,Fracture
14667895.17,4523145.422,-6457.070582,Fracture
14668154.98,4523142.716,-6457.116305,Fracture
14669414.74,4523140.579,-6450.437545,Fracture
14669147.8,4523175.798,-6456.282275,Fracture
14667610.88,4523177.781,-6451.658053,Fracture
14667609.92,4523186.485,-6435.994609,Fracture
14667609.16,4523203.289,-6463.107432,Fracture
14668052.81,4523238.246,-6452.523333,Fracture
14668637.75,4523235.741,-6472.258677,Fracture
14669854.28,4523233.514,-6458.134845,Fracture
14666592.91,4523234.658,-6439.352782,Fracture
14667182.69,4523226.387,-6452.276198,Fracture
